,sample,Variable,Sobol index
206,complete,X1,0.5123435817726739
207,complete,X1,0.5359845012218042
208,complete,X1,0.4850558861605272
209,complete,X1,0.42368031512774196
210,complete,X1,0.522408767964127
211,complete,X1,0.4489320814729827
212,complete,X1,0.43468943779554414
213,complete,X1,0.46459884240984745
214,complete,X1,0.4949797808838348
215,complete,X1,0.46339730686777425
216,complete,X1,0.430259232779902
217,complete,X1,0.48301771990517534
218,complete,X1,0.4817909046054648
219,complete,X1,0.4533560110970161
220,complete,X1,0.4396783079557979
221,complete,X1,0.5186640752761695
222,complete,X1,0.49082926975536223
223,complete,X1,0.49836888500331605
224,complete,X1,0.5195490266906987
225,complete,X1,0.46187184915406226
226,complete,X1,0.5318960552979126
227,complete,X1,0.48847659417442
228,complete,X1,0.4332093765805144
229,complete,X1,0.49619285442616123
230,complete,X1,0.4277043507334071
231,complete,X1,0.4866557037689002
232,complete,X1,0.4354898079530341
233,complete,X1,0.4547602946295993
234,complete,X1,0.45178672710867973
235,complete,X1,0.39518997164639824
236,complete,X1,0.5083854343904864
237,complete,X1,0.41487719120901806
238,complete,X1,0.5307697412445906
239,complete,X1,0.4752476898624316
240,complete,X1,0.4560681441603875
241,complete,X1,0.4677720861032652
242,complete,X1,0.44880897484566673
243,complete,X1,0.46723120605542456
244,complete,X1,0.48427243643908374
245,complete,X1,0.47426411674802005
246,complete,X1,0.4557109198065854
247,complete,X1,0.4934893764311567
248,complete,X1,0.41484225534146174
249,complete,X1,0.4819544442236084
250,complete,X1,0.4462444637132789
251,complete,X1,0.4297386233694444
252,complete,X1,0.4824107619364377
253,complete,X1,0.5151065555321613
254,complete,X1,0.45671779326701917
255,complete,X1,0.47511692326463945
256,complete,X1,0.40367066890722303
257,complete,X1,0.49298270441930525
258,complete,X1,0.5087927526416518
259,complete,X1,0.4618359541851165
260,complete,X1,0.4664206738767671
261,complete,X1,0.36891865363394233
262,complete,X1,0.478438353402435
263,complete,X1,0.4688908704760925
264,complete,X1,0.5223442648769231
265,complete,X1,0.43565111709788706
266,complete,X1,0.48697985061203924
267,complete,X1,0.47669174087661237
268,complete,X1,0.4759893599681943
269,complete,X1,0.4380241530920047
270,complete,X1,0.3940844364701785
271,complete,X1,0.4958785963454282
272,complete,X1,0.4391217346996479
