,sample,Variable,Sobol index
414,complete,X1,0.5488178474416802
415,complete,X1,0.5030946818877614
416,complete,X1,0.6111360196353653
417,complete,X1,0.5351871153991621
418,complete,X1,0.5314554257794434
419,complete,X1,0.6062182355421933
420,complete,X1,0.5861949352402124
421,complete,X1,0.6461437979443297
422,complete,X1,0.494848273909373
423,complete,X1,0.5442524406905055
424,complete,X1,0.5446531700702132
425,complete,X1,0.6016344066078876
426,complete,X1,0.5506068467908732
427,complete,X1,0.6089169421815545
428,complete,X1,0.5137222383760781
429,complete,X1,0.5295536620527375
430,complete,X1,0.5743251276625752
431,complete,X1,0.5802955138913374
432,complete,X1,0.5508334019917073
433,complete,X1,0.5499734847060725
434,complete,X1,0.5730186345901723
435,complete,X1,0.5772249126795758
436,complete,X1,0.5726125307162754
437,complete,X1,0.5484453329725746
438,complete,X1,0.5448382476670056
439,complete,X1,0.5305313885587903
440,complete,X1,0.5696721295886824
441,complete,X1,0.5788695210281444
442,complete,X1,0.5956413577421653
443,complete,X1,0.6512444439297571
444,complete,X1,0.5206328539912056
445,complete,X1,0.5196409944308843
446,complete,X1,0.5588886786681909
447,complete,X1,0.5682892293802054
448,complete,X1,0.5562676500547824
449,complete,X1,0.5413515835344562
450,complete,X1,0.5843606841986152
451,complete,X1,0.5287560200057208
452,complete,X1,0.6022530470571634
453,complete,X1,0.5696890264256202
454,complete,X1,0.572791996859176
455,complete,X1,0.6094629687536358
456,complete,X1,0.5479672902402123
457,complete,X1,0.5382386208216365
458,complete,X1,0.5129380117458278
459,complete,X1,0.5580943783330462
460,complete,X1,0.5802768531872363
461,complete,X1,0.6251432052688141
462,complete,X1,0.5974962774851025
463,complete,X1,0.5744998734378622
464,complete,X1,0.5294762600971031
465,complete,X1,0.6163879692990213
466,complete,X1,0.5568420558860333
467,complete,X1,0.5745552660604358
468,complete,X1,0.5799503304562975
469,complete,X1,0.5728709084716883
470,complete,X1,0.5156942254076441
471,complete,X1,0.49427253822274664
472,complete,X1,0.5192824347097268
473,complete,X1,0.5460558650674878
474,complete,X1,0.49488283768293323
475,complete,X1,0.5118177129183368
476,complete,X1,0.5382451899299522
477,complete,X1,0.5466721314759762
478,complete,X1,0.5799589109919673
479,complete,X1,0.5981491792567896
480,complete,X1,0.583613605793914
481,complete,X1,0.5374331600062465
482,complete,X1,0.515839573295262
483,complete,X1,0.5782911701150985
484,complete,X1,0.548778254084279
485,complete,X1,0.6155219129563627
486,complete,X1,0.5901428956172398
487,complete,X1,0.5935008116786762
488,complete,X1,0.60431429087755
489,complete,X1,0.5229432620343861
490,complete,X1,0.5558689460598335
491,complete,X1,0.5305626488900751
492,complete,X1,0.5541564583225574
493,complete,X1,0.5407808528276052
494,complete,X1,0.55526918093741
495,complete,X1,0.6012377883395432
496,complete,X1,0.5520696393914972
497,complete,X1,0.5499878969553633
498,complete,X1,0.5834252073842886
499,complete,X1,0.5240345020687803
500,complete,X1,0.5976541902784731
501,complete,X1,0.5224893941831499
502,complete,X1,0.5245161358687593
503,complete,X1,0.5454423279262501
504,complete,X1,0.5430919423183483
505,complete,X1,0.5816319586270943
506,complete,X1,0.5812735060220159
507,complete,X1,0.5819958998096741
508,complete,X1,0.5660206324550301
509,complete,X1,0.627115512064931
510,complete,X1,0.574016026488992
511,complete,X1,0.5062628306817263
512,complete,X1,0.5756069464937971
513,complete,X1,0.5813233211212104
514,complete,X1,0.5739753150832095
515,complete,X1,0.5520060690018228
516,complete,X1,0.607816693846278
517,complete,X1,0.5862352628801607
518,complete,X1,0.6103555672119967
519,complete,X1,0.5433111107411356
520,complete,X1,0.5585328487607001
521,complete,X1,0.601931204127945
522,complete,X1,0.5686361901061624
523,complete,X1,0.5596536662160825
524,complete,X1,0.5660544316195903
525,complete,X1,0.5548928674067568
526,complete,X1,0.5218113283096119
527,complete,X1,0.5722769068484104
528,complete,X1,0.5657557272423258
529,complete,X1,0.5776274089445409
530,complete,X1,0.5308769573423918
531,complete,X1,0.5472493581572639
532,complete,X1,0.529529264106359
533,complete,X1,0.5767171230237342
534,complete,X1,0.5365400903810862
535,complete,X1,0.5889566956891098
536,complete,X1,0.5373821227301983
537,complete,X1,0.6081298777793841
538,complete,X1,0.5285686384126966
539,complete,X1,0.5594379219422555
540,complete,X1,0.5765967683963273
541,complete,X1,0.5847398891047504
542,complete,X1,0.5411104456514197
543,complete,X1,0.567153633362093
544,complete,X1,0.5566172978841528
545,complete,X1,0.502704842213445
546,complete,X1,0.5571831933461648
547,complete,X1,0.5771230870686207
548,complete,X1,0.5010193593350278
549,complete,X1,0.5536588279159677
550,complete,X1,0.5399472470492369
551,complete,X1,0.5686550231549006
552,complete,X1,0.5581296133315705
553,complete,X1,0.5981999281704603
554,complete,X1,0.5671678750472713
555,complete,X1,0.6072197909014339
556,complete,X1,0.5356772275909314
557,complete,X1,0.5835182256621909
558,complete,X1,0.5493050847530011
559,complete,X1,0.5671625953685984
560,complete,X1,0.5881525354728683
561,complete,X1,0.5724438696267078
562,complete,X1,0.5393198369368677
563,complete,X1,0.5449082575195975
564,complete,X1,0.49574472293013144
565,complete,X1,0.5425979944238422
566,complete,X1,0.5256324003441376
567,complete,X1,0.5689535493163774
568,complete,X1,0.5515989311682082
569,complete,X1,0.5874444445315301
570,complete,X1,0.5747965401689903
571,complete,X1,0.5937333288421747
572,complete,X1,0.5727496323626625
573,complete,X1,0.5475989211727934
574,complete,X1,0.5377723052662108
575,complete,X1,0.5350752123907283
576,complete,X1,0.5914378508914735
577,complete,X1,0.5626547345820464
578,complete,X1,0.539202911101348
579,complete,X1,0.5441699584725853
580,complete,X1,0.5125651515090992
581,complete,X1,0.5651800777494074
582,complete,X1,0.5963992158787693
583,complete,X1,0.5619492706717596
584,complete,X1,0.5996817825119695
585,complete,X1,0.5080850479886931
586,complete,X1,0.5093083486910512
587,complete,X1,0.5564120593547214
588,complete,X1,0.5831892125722391
589,complete,X1,0.5623522620017358
590,complete,X1,0.5871180865218826
591,complete,X1,0.49853472194347126
592,complete,X1,0.6026582030795905
593,complete,X1,0.5328316639333031
594,complete,X1,0.5391315107618981
595,complete,X1,0.5227336135473013
596,complete,X1,0.5901798449281404
597,complete,X1,0.611882185559563
598,complete,X1,0.534030479875376
599,complete,X1,0.5407225494669345
600,complete,X1,0.5164677525036644
601,complete,X1,0.571905325168331
602,complete,X1,0.5618684668170113
603,complete,X1,0.5045563331711473
604,complete,X1,0.558970626897741
605,complete,X1,0.5660223652496359
606,complete,X1,0.5365793566999685
607,complete,X1,0.6041451937454376
608,complete,X1,0.5817126086425947
609,complete,X1,0.5534309219894217
610,complete,X1,0.5546767695474611
611,complete,X1,0.5578483814681059
612,complete,X1,0.5339678116916974
613,complete,X1,0.5366785252746513
614,complete,X1,0.5805813152495392
615,complete,X1,0.5753277297867758
616,complete,X1,0.5380680913943878
617,complete,X1,0.642219607608303
618,complete,X1,0.5534125981831807
619,complete,X1,0.5620475780243809
620,complete,X1,0.6128708692521119
621,complete,X1,0.5784637823919769
622,complete,X1,0.5859889503072925
623,complete,X1,0.5262483463510714
624,complete,X1,0.5306967691486097
625,complete,X1,0.5235652803929323
626,complete,X1,0.566306233664417
627,complete,X1,0.55946342254019
628,complete,X1,0.6166651609077671
629,complete,X1,0.5735909953965119
630,complete,X1,0.5612369538525732
631,complete,X1,0.5724399959490637
632,complete,X1,0.548909885393183
633,complete,X1,0.5542690427537449
634,complete,X1,0.5752200568431901
635,complete,X1,0.572009990763169
636,complete,X1,0.5257421079206867
637,complete,X1,0.5781922126774852
638,complete,X1,0.586568641870717
639,complete,X1,0.5654445287478919
640,complete,X1,0.614877010231502
641,complete,X1,0.5824272715499135
642,complete,X1,0.5648949995704305
643,complete,X1,0.524019275325364
644,complete,X1,0.6079689887733366
645,complete,X1,0.5546027262992825
646,complete,X1,0.5355950380088258
647,complete,X1,0.582579041802656
648,complete,X1,0.5170441397523834
649,complete,X1,0.573746479333476
650,complete,X1,0.594746018247476
651,complete,X1,0.602798691940645
652,complete,X1,0.5261969509522929
653,complete,X1,0.5350488964916416
654,complete,X1,0.6032309162402832
655,complete,X1,0.5614554335950553
656,complete,X1,0.5327162985278003
657,complete,X1,0.5784546461756445
658,complete,X1,0.5482756650288002
659,complete,X1,0.5297387903011165
660,complete,X1,0.5694594350586552
661,complete,X1,0.5233269390288827
662,complete,X1,0.500189075706743
663,complete,X1,0.5211731128891994
664,complete,X1,0.5708405512276395
665,complete,X1,0.573982092756308
666,complete,X1,0.6055620622785054
667,complete,X1,0.6133610644349593
668,complete,X1,0.584023929628362
669,complete,X1,0.6208089720016639
670,complete,X1,0.5674818848050304
671,complete,X1,0.5465338610520241
672,complete,X1,0.530699392816416
673,complete,X1,0.5330902011280692
674,complete,X1,0.5302015659694311
675,complete,X1,0.5583371643192925
676,complete,X1,0.61748113076666
677,complete,X1,0.5370196983939738
678,complete,X1,0.5919304816168242
679,complete,X1,0.5794956038266571
680,complete,X1,0.5260906653617775
681,complete,X1,0.600489231157226
682,complete,X1,0.6145747684121712
683,complete,X1,0.5552694239594793
684,complete,X1,0.5461024250052141
685,complete,X1,0.572336870408708
686,complete,X1,0.5422927509512929
687,complete,X1,0.5760226450058511
688,complete,X1,0.5467253619607142
689,complete,X1,0.578597976382909
690,complete,X1,0.5615774160557978
691,complete,X1,0.5635170408318302
692,complete,X1,0.5666662258912488
693,complete,X1,0.5757803346324482
694,complete,X1,0.634450781749961
695,complete,X1,0.5547281758449603
696,complete,X1,0.5543342514202222
697,complete,X1,0.5422217468619259
698,complete,X1,0.6105324105036678
699,complete,X1,0.5652088589421451
700,complete,X1,0.5758499352014911
701,complete,X1,0.5859604032390013
702,complete,X1,0.5305793702517557
703,complete,X1,0.508120588138633
704,complete,X1,0.502471461733817
705,complete,X1,0.5657600676321529
706,complete,X1,0.5203093606214382
707,complete,X1,0.5133768275030777
708,complete,X1,0.6157942435860363
709,complete,X1,0.5760878937736439
710,complete,X1,0.5348670968060925
711,complete,X1,0.5874499624661736
712,complete,X1,0.5042881853295021
713,complete,X1,0.559259138633815
714,complete,X1,0.58835589702302
715,complete,X1,0.5832214817822902
716,complete,X1,0.5970795155847705
717,complete,X1,0.5594444917714413
718,complete,X1,0.5554706395294985
719,complete,X1,0.5490816852882335
720,complete,X1,0.5763540285259149
721,complete,X1,0.5837192613977079
722,complete,X1,0.5676677345107194
723,complete,X1,0.5588592120913612
724,complete,X1,0.5359960731327694
725,complete,X1,0.5744705450607277
726,complete,X1,0.5926357756362405
727,complete,X1,0.5377096284324966
728,complete,X1,0.613415143568887
729,complete,X1,0.5549625818308893
730,complete,X1,0.5546204865623763
731,complete,X1,0.6147546780348742
732,complete,X1,0.5501857901267767
733,complete,X1,0.5798891230034884
734,complete,X1,0.575639042864156
735,complete,X1,0.5710494359664919
736,complete,X1,0.5924301113565814
737,complete,X1,0.530860974149882
738,complete,X1,0.5483902109426364
739,complete,X1,0.5305029211151913
740,complete,X1,0.5558844663777793
741,complete,X1,0.6131489621977096
742,complete,X1,0.5725863424634092
743,complete,X1,0.5596628548470857
744,complete,X1,0.5587891279539314
745,complete,X1,0.563232504886191
746,complete,X1,0.5843741163180226
747,complete,X1,0.5076487234067744
